GameID,EventID,Comment,,,,,
11379,31,"replay,4,lawrb002,OAK,nelsj901,OAK01,,N,M,OAK,A $when Stephen Vogt was called out at 2B, Athletics manager Bob Melvin challenged the ruling; the call was upheld by replay",,,,,
11495,63,Dodgers right fielder Yasiel Puig left the game due to an injured leg,,,,,
11510,6,"replay,1,valed001,OAK,welkt901,OAK01,,Y,M,OAK,C $when Danny Valencia was called out at 1B, Athletics manager Bob Melvin challenged the ruling; the call was overturned by replay",,,,,
11537,33,"replay,5,kierk001,TBA,demud901,OAK01,,N,M,OAK,C $when Kevin Kiermaier was called safe at 1B, Athletics manager Bob Melvin challenged the ruling; the call was upheld by replay",,,,,
11552,43,"ej,lonej001,P,nauep901,Called third strike (Threw bat and helmet) Rays first baseman James Loney ejected by HP umpire Paul Nauert",,,,,
11692,14,"replay,2,smolj002,OAK,joycj901,OAK01,F,N,U,,H $Jake Smolinski fly to LF was ruled foul but crew chief Jim Joyce requested a review; the call was upheld by replay",,,,,
11726,18,Mariners left fielder Franklin Gutierrez left the game due to an injured groin,,,,,
11726,42,$Tony Zych replaced Dutch Zwililng as the last name alphabetically in the all-time major league list,,,,,
11726,45,"replay,6,canhm001,OAK,carlm901,OAK01,,Y,M,SEA,A $when Billy Burns was called safe at 2B, Mariners manager Lloyd McClendon challenged the ruling; the call was oveturned by replay",,,,,
11742,14,"replay,2,seagk001,SEA,carlm901,OAK01,,N,M,SEA,A $when Shawn O'Malley was called out at 3B, Mariners manager Lloyd McClendon challenged the ruling; the call was upheld by replay",,,,,
11757,56,"$Vogt injured by foul ball, replaced by Blair",,,,,
12033,45,"replay,4,lawrb002,OAK,millb901,OAK01,,Y,M,SFN,C $when Brett Lawrie was called safe at 1B, Giants manager Bruce Bochy challenged the ruling; the call was overturned by replay",,,,,
9786,38,"replay,4,dozib001,MIN,hirsj901,CHI12,,Y,M,CHA,A $when Jordan Schafer was called safe at 2B, White Sox manager Robin Ventura challenged the ruling; the call was overturned by replay",,,,,
9786,69,"$Originally scored as single, changed to E6 0n 04-16-2015, making run unearned",,,,,
9907,25,"replay,3,cabrm002,CHA,coope901,CHI12,,Y,M,CLE,C $when Melky Cabrera was called safe at 1B, Indians manager Terry Francona challenged the ruling; the call was overturned by replay",,,,,
9945,37,$both teams warned by HP umpire Sam Holbrook,,,,,
9945,56,"ej,venty001,P,holbs901,Fighting ej,cainl001,P,holbs901,Fighting ej,samaj001,P,holbs901,Fighting ej,volqe001,P,holbs901,Fighting ej,salec001,P,holbs901,Fighting $Yordano Ventura fielded the ball and said something to Adam Eaton before throwing the ball to 1B; 1B umpire Tim Timmons ran down the line while making the out call and stood in front of Eaton; HP umpire Sam Holbrook got in front of Ventura and told him to go to the bench; both benches cleared and a scrum ensued; Jeff Samardzija knocked down Lorenzo Cain; Cain, Ventura, Samardzija, Edinson Volquez and Chris Sale ejected by Holbrook",,,,,
9945,78,"replay,10,laroa001,CHA,welkt901,CHI12,,N,M,KCA,A $when Jose Abreu was called safe at 2B, Royals manager Ned Yost challenged the ruling; the call was upheld by replay",,,,,
9959,0,"Suspend=20150426,,2,2,48",,,,,
9959,19,"replay,3,mousm001,KCA,welkt901,CHI12,,Y,M,CHA,A $when Alcides Escobar was called safe at 2B, White Sox manager Robin Ventura challenged the ruling; the call was overturned by replay",,,,,
9959,58,"replay,7,abrej003,CHA,welkt901,CHI12,,Y,M,KCA,C $when Jose Abreu was called safe at 1B, Royals manager Ned Yost challenged the ruling; the call was overturned by replay",,,,,
9959,67,"suspended,20150426,CHI12,rain $Game suspended because field was unplayable due to heavy rain, completed on 04/26/2015",,,,,
10106,51,"replay,6,sotog001,CHA,culbf901,CHI12,,Y,M,DET,D $when the play was ruled no catch, Tigers manager Brad Ausmus challenged the ruling; the call was overturned by replay",,,,,
10120,82,"$originally scored as single, changed to error on 05-13-2015, making all four runs in inning unearned",,,,,
10160,21,"ej,stevt001,C,hirsj901,Balls and strikes White Sox Hitting Coach Todd Steverson ejected by HP umpire John Hirschbeck",,,,,
10175,30,"replay,4,philb001,CIN,hirsj901,CHI12,,Y,M,CIN,C $when Brandon Phillips was called out at 1B, Reds manager Bryan Price challenged the ruling; the call was overturned by replay",,,,,
10175,42,"replay,5,byrdm001,CIN,hirsj901,CHI12,,Y,M,CHA,A $when Zack Cozart was called safe at 2B, White Sox manager Robin Ventura challenged the ruling; the call was overturned by replay",,,,,
10336,57,$Jose Abreu called for interference for running into his own batted ball,,,,,
10351,53,"$originally scored as single, changed to error on 06-01-2015",,,,,
10531,25,$the ball was touched by a fan for interference,,,,,
10531,50,"replay,7,davir003,DET,nelsj901,CHI12,,N,M,CHA,S $when Rajai Davis was called safe at 1B, White Sox manager Robin Ventura challenged the ruling; the call was upheld by replay",,,,,
10574,26,"replay,4,corrc001,HOU,vanol901,CHI12,,Y,M,HOU,C $when Carlos Correa was called out at 1B, Astros manager A.J. Hinch challenged the ruling; the call was overturned by replay; this was Correa's debut game and first hit; Hinch took the ball after challenging the call",,,,,
10583,56,Emilio Bonifacio called for interference with the catcher on a steal attempt,,,,,
10598,20,"replay,2,cabrm002,CHA,vanol901,CHI12,,N,M,CHA,A $when Avisail Garcia was called out at 2B, White Sox manager Robin Ventura challenged the ruling; the call was upheld by replay",,,,,
10598,75,"replay,8,gillc001,CHA,vanol901,CHI12,,Y,M,HOU,A $when Adam LaRoche was called safe at HP, Astros manager A.J. Hinch challenged the ruling; the call was overturned by replay",,,,,
10695,27,"ej,ventr001,M,marqa901,Interference call $Melky Cabrera called for interference with the catcher on a stolen base attempt; White Sox Manager Robin Ventura ejected by HP umpire Alfonso Marquez",,,,,
10695,55,"replay,8,marts002,PIT,hallt901,CHI12,,Y,M,CHA,C $when Starling Marte was called safe at 1B, White Sox acting manager Mark Parent challenged the ruling; the call was overturned by replay",,,,,
10710,3,"replay,1,mccua001,PIT,hallt901,CHI12,,Y,M,CHA,A $when Starling Marte was called safe at 2B, White Sox manager Robin Ventura challenged the ruling; the call was overturned by replay",,,,,
10739,10,"replay,1,cabrm002,CHA,davig901,CHI12,,Y,M,CHA,I $when Melky Cabrera was ruled to have not been hit by a pitch, White Sox manager Robin Ventura challenged the ruling; the call was overturned by replay",,,,,
10739,14,"replay,2,martl004,TEX,davig901,CHI12,,N,M,TEX,C $when Leonys Martin was called out at 1B, Rangers manager Jeff Banister challenged the ruling; the call was upheld by replay",,,,,
10739,58,"replay,7,martl004,TEX,davig901,CHI12,F,N,U,,H $Leonys Martin's fly down the RF line was ruled a foul ball; crew chief Gerry Davis requested a review, which upheld the call",,,,,
10913,4,"replay,1,eatoa002,CHA,barrt901,CHI12,,Y,M,BAL,C $when Adam Eaton was called safe at 1B, Orioles manager Buck Showalter challenged the ruling; the call was overturned by replay",,,,,
10928,71,"$Avisail Garcia caught the ball over the top of the wall, pulling back a game-tying home run",,,,,
10955,21,"replay,4,donaj001,TOR,gibsg901,CHI12,,Y,M,TOR,I $when Josh Donaldson was ruled not to have been hit by a pitch, Blue Jays manager John Gibbons challenged the ruling; the call was overturned by replay",,,,,
10955,29,"replay,4,laroa001,CHA,gibsg901,CHI12,,Y,M,TOR,A $when Avisail Garcia was called safe at 1B, Blue Jays manager John Gibbons challenged the ruling; the call was overturned by replay",,,,,
10983,75,"replay,8,eatoa002,CHA,gibsg901,CHI12,,N,M,CHA,C $when Carlos Sanchez was called out at 2B, White Sox manager Robin Ventura challenged the ruling; the umpires huddled and then went to replay; the call was upheld by replay",,,,,
10983,92,"replay,11,travd001,TOR,gibsg901,CHI12,,Y,U,,A $when Ryan Goins was called safe at 2B on a rundown, acting crew chief Greg Gibson requested a review; the call was overturned by replay",,,,,
11054,17,"replay,2,sotog001,CHA,mealj901,CHI12,,N,M,CHA,A $when Avisail Garcia was called out at 2B, White Sox manager Robin Ventura challenged the ruling; the call was upheld by replay",,,,,
11055,60,"replay,7,salat001,CHA,mealj901,CHI12,,N,M,CHA,C $when Tyler Saladino was called out at 1B, White Sox manager Robin Ventura challenged the ruling; the call was upheld by replay",,,,,
11084,46,"replay,6,salat001,CHA,mealj901,CHI12,,Y,M,KCA,C $when Tyler Saladino was called safe at 1B, Royals manager Ned Yost challenged the ruling; the call was overturned by replay",,,,,
11109,15,"replay,2,garca003,CHA,onorb901,CHI12,,Y,M,SLN,C $when Avisail Garcia was called safe at 1B, Cardinals manager Mike Matheny challenged the ruling; the call was overturned by replay",,,,,
11109,83,"replay,9,salat001,CHA,onorb901,CHI12,,Y,M,CHA,C $when Tyler Saladino was called out at 1B, White Sox manager Robin Ventura challenged the ruling; the call was overturned by replay",,,,,
11247,83,White Sox right fielder J. B. Shuck left the game due to an injured leg,,,,,
11277,69,$the ball was touched by a fan,,,,,
11292,48,"replay,6,abrej003,CHA,wendh902,CHI12,I,N,U,,H $Jose Abreu's fly to CF barely cleared the fence and Kevin Kiermaier's glove; the ball was ruled a home run; the umpires huddled and acting crew chief Hunter Wendelstedt requested a review; the call was upheld by replay",,,,,
11292,53,$a fan touched the ball,,,,,
11317,57,"replay,7,cabra002,TBA,wendh902,CHI12,,N,M,TBA,A $Asdrubal Cabrera rounded 1B too far; when he was called out at 1B, Rays manager Kevin Cash challenged the ruling; the call was upheld by replay",,,,,
11386,64,"replay,8,calhk001,ANA,culbf901,CHI12,,N,M,CHA,I $when Kole Calhoun was ruled to have been hit by a pitch, White Sox manager Robin Ventura challenged the ruling; the call was upheld by replay",,,,,
11408,5,"replay,1,salat001,CHA,culbf901,CHI12,,Y,M,ANA,C $when Tyler Saladino was called safe at 1B, Angels manager Mike Scioscia challenged the ruling; the call was overturned by replay",,,,,
11408,65,"replay,9,aybae001,ANA,culbf901,CHI12,,N,M,ANA,A $when Erick Aybar was called out near HP on a tag after strike three bounced in the dirt, Angels manager Mike Scioscia challenged the ruling; the call was upheld by replay",,,,,
11449,57,"replay,7,fowld001,CHN,westj901,CHI12,,Y,M,CHN,C $when Dexter Fowler was called out at 1B, Cubs manager Joe Maddon challenged the ruling; the call was overturned by replay",,,,,
11449,60,"ej,ventr001,M,westj901,Balls and strikes White Sox Manager Robin Ventura ejected by HP umpire Joe West",,,,,
11464,70,"replay,9,russa002,CHN,westj901,CHI12,,Y,M,CHN,C $when Addison Russell was called out at 1B, Cubs manager Joe Maddon challenged the ruling; the call was overturned by replay",,,,,
11574,37,"replay,5,ramia003,CHA,millb901,CHI12,,Y,M,CHA,A $when Alexei Ramirez was called out at 2B, White Sox manager Robin Ventura challenged the ruling; the call was overturned by replay",,,,,
11584,11,"replay,2,thomt002,CHA,millb901,CHI12,,N,M,BOS,A $when Trayce Thompson was called safe at 3B, Red Sox acting manager Torey Lovullo challenged the ruling; the call was upheld by replay",,,,,
11584,71,"replay,8,beckg001,CHA,millb901,CHI12,,N,M,CHA,A $when Carlos Sanchez was called out at 3B, White Sox manager Robin Ventura challenged the ruling; the call was upheld by replay",,,,,
11599,2,"replay,1,holtb002,BOS,millb901,CHI12,,N,M,BOS,C $when Brock Holt was called out at 1B, Red Sox acting manager Torey Lovullo challenged the ruling; the call was upheld by replay",,,,,
11599,8,"replay,2,shawt001,BOS,millb901,CHI12,,Y,M,CHA,C $when Travis Shaw was called safe at 1B, White Sox manager Robin Ventura challenged the ruling; the call was overturned by replay",,,,,
11625,49,"replay,7,sucrj001,SEA,welkt901,CHI12,,Y,M,SEA,C $when Logan Morrison was called out at 2B, Mariners manager Lloyd McClendon challenged the ruling; the call was overturned by replay",,,,,
11625,54,Mariners pitcher Taijuan Walker left the game due to an injured hip,,,,,
11640,19,"replay,3,canor001,SEA,welkt901,CHI12,,Y,M,CHA,A $when Kyle Seager was called safe at HP, White Sox manager Robin Ventura challenged the ruling; the call was overturned by replay",,,,,
11640,70,Mariners shortstop Ketel Marte left the game due to an injured leg,,,,,
11640,82,"replay,9,morrl001,SEA,welkt901,CHI12,,Y,M,SEA,C $when Logan Morrison was called out at 1B, Mariners manager Lloyd McClendon challenged the ruling; the call was overturned by replay",,,,,
11780,56,"replay,6,ramia003,CHA,coope901,CHI12,,Y,M,CLE,A $when Carlos Sanchez was called safe at 2B, Indians manager Terry Francona challenged the ruling; the call was overturned by replay",,,,,
11847,55,"replay,6,salat001,CHA,wintm901,CHI12,,Y,M,MIN,A $when Micah Johnson was called safe at HP, Twins manager Paul Molitor challenged the ruling; the call was overturned by replay",,,,,
12066,39,"replay,5,abrej003,CHA,barrt901,CHI12,,Y,M,KCA,C $when Jose Abreu was called safe at 1B, Royals manager Ned Yost challenged the ruling; the call was overturned by replay",,,,,
